Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,0316769177,9780316769174,4,3.78,Back Bay Books,Paperback,277,2001,1951,01/01/2016,20/07/2016,,,read,,,,,,,0,,,,,
22882035,Planetary Exploration (The Condon Lectures),Carl Sagan,"Sagan, Carl",,,,0,5,Oregon State System of Higher Education,Paperback,76,1970,1970,,20/07/2016,to-read,to-read (#435),to-read,,,,,,,0,,,,,
25507828,Wonder And Skepticism,Carl Sagan,"Sagan, Carl",,,,0,4.67,,ebook,,1995,1995,,20/07/2016,to-read,to-read (#434),to-read,,,,,,,0,,,,,
15210844,Untitled on Mars,Carl Sagan,"Sagan, Carl",,0345260325,9780345260321,0,4.6,Ballantine Books,Mass Market Paperback,,,,,20/07/2016,to-read,to-read (#433),to-read,,,,,,,0,,,,,
11477453,Space Age Dreamer,Carl Sagan,"Sagan, Carl",,,,0,4.17,,Kindle Edition,,,2011,,20/07/2016,to-read,to-read (#432),to-read,,,,,,,0,,,,,
17559400,The Quest for Extraterrestrial Intelligence,Carl Sagan,"Sagan, Carl",,,,0,4.5,,,,1978,1978,,20/07/2016,to-read,to-read (#431),to-read,,,,,,,0,,,,,
17264321,The Burden of Skepticism,Carl Sagan,"Sagan, Carl",,,,0,4.19,,,13,,,,20/07/2016,to-read,to-read (#430),to-read,,,,,,,0,,,,,
260642,Communication with Extraterrestrial Intelligence,Carl Sagan,"Sagan, Carl",,0262690373,9780262690379,0,4.34,MIT Press (MA),Paperback,428,1975,1974,,20/07/2016,to-read,to-read (#429),to-read,,,,,,,0,,,,,
947859,Planets,Carl Sagan,"Sagan, Carl",,0809404249,9780809404247,0,4.2,Time Life,Hardcover,,1969,1966,,20/07/2016,to-read,to-read (#428),to-read,,,,,,,0,,,,,
3474285,Other Worlds,Carl Sagan,"Sagan, Carl",,0552664391,9780552664394,0,3.63,,,,,,,20/07/2016,to-read,to-read (#427),to-read,,,,,,,0,,,,,
260640,Visions for the 21st Century,Carl Sagan,"Sagan, Carl",,1879323583,9781879323582,0,4.25,Sound Horizons Audio-Video,Audio,,1997,1997,,20/07/2016,to-read,to-read (#426),to-read,,,,,,,0,,,,,
4290440,The New Solar System,Carl Sagan,"Sagan, Carl",J.R. Beatty,0521369657,9780521369657,0,4.2,Cambridge University Press,Paperback,334,1990,1981,,20/07/2016,to-read,to-read (#425),to-read,,,,,,,0,,,,,
379244,Life in the Universe: Essays,Carl Sagan,"Sagan, Carl",Julian Lopez-Morillas,1879557517,9781879557512,0,4.12,Audio Scholar,Audio Cassette,3,1998,1998,,20/07/2016,to-read,to-read (#424),to-read,,,,,,,0,,,,,
473606,A Path Where No Man Thought: Nuclear Winter and Its Implications,Carl Sagan,"Sagan, Carl",,0679727388,9780679727385,0,4.13,Vintage Books USA,Paperback,192,1995,1990,,20/07/2016,to-read,to-read (#423),to-read,,,,,,,0,,,,,
275567,Intelligent Life in the Universe,Carl Sagan,"Sagan, Carl",Iosif Samuilovich Shklovsky,189280302X,9781892803023,0,4.24,Emerson-Adams Press,Paperback,509,1998,1966,,20/07/2016,to-read,to-read (#422),to-read,,,,,,,0,,,,,
263952,Murmurs of Earth: The Voyager Interstellar Record,Carl Sagan,"Sagan, Carl",,0345283961,9780345283962,0,4.27,Ballantine Books,Paperback,273,1979,1978,,20/07/2016,to-read,to-read (#421),to-read,,,,,,,0,,,,,
151686,Conversations with Carl Sagan,Carl Sagan,"Sagan, Carl",Tom Head,1578067367,9781578067367,0,4.15,University Press of Mississippi,Paperback,167,2006,2005,,20/07/2016,to-read,to-read (#420),to-read,,,,,,,0,,,,,
296420,Comet,Carl Sagan,"Sagan, Carl",Ann Druyan,0345412222,9780345412225,0,4.02,Ballantine Books,Paperback,432,1997,1985,,20/07/2016,to-read,to-read (#419),to-read,,,,,,,0,,,,,
151691,Cosmic Connection: An Extraterrestrial Perspective,Carl Sagan,"Sagan, Carl","Jerome Agel, Ann Druyan, Freeman Dyson, David Morrison",0521783038,9780521783033,0,4.17,Cambridge University Press,Hardcover,302,2000,1973,,20/07/2016,to-read,to-read (#418),to-read,,,,,,,0,,,,,
61662,Shadows of Forgotten Ancestors,Carl Sagan,"Sagan, Carl",Ann Druyan,0345384725,9780345384720,0,4.23,Ballantine Books,Paperback,505,1993,1992,,20/07/2016,to-read,to-read (#417),to-read,,,,,,,0,,,,,
485812,Broca's Brain: Reflections on the Romance of Science,Carl Sagan,"Sagan, Carl",,0345336895,9780345336897,0,4.03,Ballantine Books,Mass Market Paperback,398,1986,1979,,20/07/2016,to-read,to-read (#416),to-read,,,,,,,0,,,,,
61661,The Varieties of Scientific Experience: A Personal View of the Search for God,Carl Sagan,"Sagan, Carl",Ann Druyan,1594201072,9781594201073,0,4.28,"Penguin Press HC, The",Hardcover,284,2006,2006,,20/07/2016,to-read,to-read (#415),to-read,,,,,,,0,,,,,
61665,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,Carl Sagan,"Sagan, Carl",Ann Druyan,0345379187,9780345379184,0,4.26,Ballantine Books,Paperback,296,1998,1997,,20/07/2016,to-read,to-read (#414),to-read,,,,,,,0,,,,,
32276,Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,"Sagan, Carl",,0345346297,9780345346292,0,4.16,Ballantine Books,Paperback,271,1986,1977,,20/07/2016,to-read,to-read (#413),to-read,,,,,,,0,,,,,
61663,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,"Sagan, Carl",Ann Druyan,0345376595,9780345376596,0,4.31,Ballantine Books,Paperback,384,1997,1994,,20/07/2016,to-read,to-read (#412),to-read,,,,,,,0,,,,,
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,"Sagan, Carl",Ann Druyan,0345409469,9780345409461,0,4.26,Ballantine Books,Paperback,457,1997,1995,,20/07/2016,to-read,to-read (#411),to-read,,,,,,,0,,,,,
55030,Cosmos,Carl Sagan,"Sagan, Carl",,0375508325,9780375508325,0,4.35,Random House,Mass Market Paperback,384,2002,1980,,20/07/2016,to-read,to-read (#410),to-read,,,,,,,0,,,,,
15451058,My Life on the Road,Gloria Steinem,"Steinem, Gloria",,0679456201,9780679456209,0,4.04,Random House,Hardcover,276,2015,2015,,20/07/2016,to-read,to-read (#409),to-read,,,,,,,0,,,,,
168484,Feminism Is for Everybody: Passionate Politics,bell hooks,"hooks, bell",,0896086283,9780896086289,0,4.17,South End Press,Paperback,123,2000,2000,,20/07/2016,to-read,to-read (#408),to-read,,,,,,,0,,,,,
11486,The Color Purple,Alice Walker,"Walker, Alice",,0671727796,9780671727796,0,4.16,Pocket,Paperback,295,2004,1982,,20/07/2016,to-read,to-read (#407),to-read,,,,,,,0,,,,,
17607,All About Love: New Visions,bell hooks,"hooks, bell",,0688168442,9780688168445,0,3.94,William Morrow,Hardcover,240,1999,,,20/07/2016,to-read,to-read (#406),to-read,,,,,,,0,,,,,
25705800,Moranifesto,Caitlin Moran,"Moran, Caitlin",,009194905X,9780091949051,0,4.17,Ebury Press,Paperback,448,2016,2016,,20/07/2016,to-read,to-read (#405),to-read,,,,,,,0,,,,,
22929741,The Argonauts,Maggie Nelson,"Nelson, Maggie",,1555977073,9781555977078,0,3.98,Graywolf Press,Hardcover,143,2015,2015,,20/07/2016,to-read,to-read (#404),to-read,,,,,,,0,,,,,
991197,The Complete Persepolis,Marjane Satrapi,"Satrapi, Marjane","Mattias Ripa, Blake Ferris, Anjali Singh",0375714839,9780375714832,0,4.34,Pantheon,Paperback,341,2007,2003,,20/07/2016,to-read,to-read (#403),to-read,,,,,,,0,,,,,
25065629,Hunger Makes Me a Modern Girl,Carrie Brownstein,"Brownstein, Carrie",,1594486638,9781594486630,0,3.9,Riverhead Books,Hardcover,244,2015,2015,,20/07/2016,to-read,to-read (#402),to-read,,,,,,,0,,,,,
10399969,"Lord Protector (The Queen's Blade, #6)",T.C. Southwell,"Southwell, T.C.",,,2940011164118,0,4.33,"T C  Southwell, via Smashwords",Nook,822,2010,2010,,20/07/2016,to-read,to-read (#401),to-read,,,,,,,0,,,,,
10572742,"Master of the Dance (The Queen's Blade, #5)",T.C. Southwell,"Southwell, T.C.",,,2940011160103,0,4.29,"T C  Southwell, via Smashwords",Nook,0,2010,2010,,20/07/2016,to-read,to-read (#400),to-read,,,,,,,0,,,,,
10490315,"Sacred Knight of the Veil (The Queen's Blade, #4)",T.C. Southwell,"Southwell, T.C.",,,2940011160110,0,4.29,"T C  Southwell, via Smashwords",Nook,860,2010,2010,,20/07/2016,to-read,to-read (#399),to-read,,,,,,,0,,,,,
10388653,"Invisible Assassin (The Queen's Blade, #3)",T.C. Southwell,"Southwell, T.C.",,,2940011160127,0,4.29,"T C  Southwell, via Smashwords",Nook,0,2010,2010,,20/07/2016,to-read,to-read (#398),to-read,,,,,,,0,,,,,
10386201,"Sacrifice (The Queen's Blade, #2)",T.C. Southwell,"Southwell, T.C.",,,2940011160134,0,4.28,"T C  Southwell, via Smashwords",Nook,0,2010,2010,,20/07/2016,to-read,to-read (#397),to-read,,,,,,,0,,,,,
17311696,the queens blade,T.C. Southwell,"Southwell, T.C.",,,,0,3.9,,Kindle Edition,,,2010,01/01/2016,20/07/2016,,,read,,,,,,,0,,,,,
5556466,The Last Child,John Hart,"Hart, John",,0312359322,9780312359324,0,4.08,Minotaur Books,Hardcover,373,2009,2009,,20/07/2016,to-read,to-read (#396),to-read,,,,,,,0,,,,,
23316494,"The Vital Question: Energy, Evolution, and the Origins of Complex Life",Nick Lane,"Lane, Nick",,0393088812,9780393088816,0,4.13,W. W. Norton & Company,Hardcover,368,2015,2015,,20/07/2016,to-read,to-read (#395),to-read,,,,,,,0,,,,,
22080,Westworld,Michael Crichton,"Crichton, Michael",,0553084410,9780553084412,0,3.61,Bantam Books,Mass Market Paperback,107,1974,1974,,20/07/2016,to-read,to-read (#394),to-read,,,,,,,0,,,,,
16759,Twister,Michael Crichton,"Crichton, Michael",Anne-Marie Martin,0345408330,9780345408334,0,3.59,Ballantine Books,Paperback,182,1996,1996,,20/07/2016,to-read,to-read (#393),to-read,,,,,,,0,,,,,
7665,Travels,Michael Crichton,"Crichton, Michael",,0060509058,9780060509057,0,3.94,Harpperen,Paperback,400,2002,1988,,20/07/2016,to-read,to-read (#392),to-read,,,,,,,0,,,,,
11660590,Micro,Michael Crichton,"Crichton, Michael",Richard   Preston,0062094734,9780062094735,0,3.36,Harper,ebook,424,2011,2011,,20/07/2016,to-read,to-read (#391),to-read,,,,,,,0,,,,,
13406933,Some Remarks: Essays and Other Writing,Neal Stephenson,"Stephenson, Neal",,0062024434,9780062024435,0,3.62,William Morrow,Hardcover,336,2012,2012,,20/07/2016,to-read,to-read (#390),to-read,,,,,,,0,,,,,
2016,"King of the Vagabonds (The Baroque Cycle, Book 2)",Neal Stephenson,"Stephenson, Neal",,0060833173,9780060833176,0,4.16,HarperTorch,Paperback,400,2006,2004,,20/07/2016,to-read,to-read (#389),to-read,,,,,,,0,,,,,
824,The Cobweb,Neal Stephenson,"Stephenson, Neal",J. Frederick George,0553383442,9780553383447,0,3.59,Spectra Books,Paperback,448,2005,1996,,20/07/2016,to-read,to-read (#388),to-read,,,,,,,0,,,,,
16059493,"The Mongoliad: Book Three (Foreworld, #3)",Neal Stephenson,"Stephenson, Neal","Greg Bear, Mark Teppo, Nicole Galland, Erik Bear, Joseph Brassey, Cooper Moo, Mike Grell",,,0,3.8,47North,Kindle Edition,804,2013,2013,,20/07/2016,to-read,to-read (#387),to-read,,,,,,,0,,,,,
13665175,"The Mongoliad: Book Two (Foreworld, #2)",Neal Stephenson,"Stephenson, Neal","Erik Bear, Greg Bear, Joseph Brassey, Nicole Galland, Cooper Moo, Mark Teppo, Mike Grell",,,0,3.62,47North,Kindle Edition,464,2012,2012,,20/07/2016,to-read,to-read (#386),to-read,,,,,,,0,,,,,
828,Interface,Neal Stephenson,"Stephenson, Neal","George F. Jewsbury, Stephen  Bury",0553383434,9780553383430,0,3.64,Spectra,Paperback,640,2005,1994,,20/07/2016,to-read,to-read (#385),to-read,,,,,,,0,,,,,
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,,,0,3.98,William Morrow,Kindle Edition,881,2015,2015,,20/07/2016,to-read,to-read (#384),to-read,,,,,,,0,,,,,
24820165,See Me,Nicholas Sparks,"Sparks, Nicholas",,1455520616,9781455520619,0,3.93,Grand Central Publishing,Hardcover,486,2015,2015,,20/07/2016,to-read,to-read (#383),to-read,,,,,,,0,,,,,
3465,Three Weeks With My Brother,Nicholas Sparks,"Sparks, Nicholas",Micah Sparks,0446694851,9780446694858,0,4,Grand Central Publishing,Paperback,368,2006,2004,,20/07/2016,to-read,to-read (#382),to-read,,,,,,,0,,,,,
15924,"At First Sight (Jeremy Marsh & Lexie Darnell, #2)",Nicholas Sparks,"Sparks, Nicholas",,0446698466,9780446698467,0,3.81,Grand Central Publishing,Paperback,204,2006,2004,,20/07/2016,to-read,to-read (#381),to-read,,,,,,,0,,,,,
3464,"True Believer (Jeremy Marsh & Lexie Darnell, #1)",Nicholas Sparks,"Sparks, Nicholas",,044669651X,9780446696517,0,3.8,Grand Central Publishing,Paperback,465,2006,2003,,20/07/2016,to-read,to-read (#380),to-read,,,,,,,0,,,,,
17407748,The Longest Ride,Nicholas Sparks,"Sparks, Nicholas",,1455520659,9781455520657,0,4.13,Grand Central Publishing,Hardcover,398,2013,2012,,20/07/2016,to-read,to-read (#379),to-read,,,,,,,0,,,,,
10766509,The Best of Me,Nicholas Sparks,"Sparks, Nicholas",,0446547654,9780446547659,0,3.88,Grand Central Publishing,Hardcover,292,2011,2010,,20/07/2016,to-read,to-read (#378),to-read,,,,,,,0,,,,,
25402194,The Choice,Nicholas Sparks,"Sparks, Nicholas",,,,0,3.99,Grand Central Publishing,Kindle Edition,303,2015,2007,,20/07/2016,to-read,to-read (#377),to-read,,,,,,,0,,,,,
3463,A Bend in the Road,Nicholas Sparks,"Sparks, Nicholas",,0446696137,9780446696135,0,4.02,Grand Central Publishing,Paperback,341,2005,2001,,20/07/2016,to-read,to-read (#376),to-read,,,,,,,0,,,,,
3466,"The Wedding (The Notebook, #2)",Nicholas Sparks,"Sparks, Nicholas",,0446615862,9780446615860,0,3.98,Vision,Paperback,276,2005,2003,,20/07/2016,to-read,to-read (#375),to-read,,,,,,,0,,,,,
15926,Nights in Rodanthe,Nicholas Sparks,"Sparks, Nicholas",,0553813951,9780553813951,0,3.82,,Paperback,212,,2002,,20/07/2016,to-read,to-read (#374),to-read,,,,,,,0,,,,,
15925,The Guardian,Nicholas Sparks,"Sparks, Nicholas",,0446696110,9780446696111,0,4.14,Grand Central Publishing,Paperback,400,2005,2003,,20/07/2016,to-read,to-read (#373),to-read,,,,,,,0,,,,,
3478,Message in a Bottle,Nicholas Sparks,"Sparks, Nicholas",,0446676071,9780446676076,0,3.94,Warner Books,Paperback,342,1999,1998,01/01/2016,20/07/2016,,,read,,,,,,,0,,,,,
7812659,Safe Haven,Nicholas Sparks,"Sparks, Nicholas",,044654759X,9780446547598,0,4.18,Grand Central Publishing,Hardcover,340,2010,2010,,20/07/2016,to-read,to-read (#372),to-read,,,,,,,0,,,,,
3063499,The Lucky One,Nicholas Sparks,"Sparks, Nicholas",,0446579939,9780446579933,0,4.09,Grand Central Publishing,Hardcover,326,2009,2008,,20/07/2016,to-read,to-read (#371),to-read,,,,,,,0,,,,,
5526,Dear John,Nicholas Sparks,"Sparks, Nicholas",,0446528056,9780446528054,0,4,Warner Books,Hardcover,276,2006,2006,,20/07/2016,to-read,to-read (#370),to-read,,,,,,,0,,,,,
3462,The Rescue,Nicholas Sparks,"Sparks, Nicholas",,0446696129,9780446696128,0,4.09,Grand Central Publishing,Paperback,352,2005,2000,01/01/2016,20/07/2016,,,read,,,,,,,0,,,,,
6400090,The Last Song,Nicholas Sparks,"Sparks, Nicholas",,0446547565,9780446547567,0,4.13,Grand Central Publishing,Hardcover,390,2009,2008,01/01/2016,20/07/2016,,,read,,,,,,,0,,,,,
3473,A Walk to Remember,Nicholas Sparks,"Sparks, Nicholas",,0446693804,9780446693806,5,4.15,Grand Central Publishing,Paperback,240,2004,1999,01/01/2016,20/07/2016,,,read,,,,,,,0,,,,,
15931,"The Notebook (The Notebook, #1)",Nicholas Sparks,"Sparks, Nicholas",,0553816713,9780553816716,0,4.06,Bantam,Hardcover,214,2004,1996,01/01/2016,20/07/2016,,,read,,,,,,,0,,,,,
10326735,Double Sin / The Idol House of Astarte,Agatha Christie,"Christie, Agatha",,3193095109,9783193095107,0,3.5,Hueber,Paperback & CD,,2005,2005,,20/07/2016,to-read,to-read (#369),to-read,,,,,,,0,,,,,
2904389,Agatha Christie's Murder by the Box: The Man in the Brown Suit / Partners in Crime / The Regatta ystery and Other Stories / The Secret of Chimneys,Agatha Christie,"Christie, Agatha",,0425113507,9780425113509,0,3.57,Berkley,Paperback,0,1988,,,20/07/2016,to-read,to-read (#368),to-read,,,,,,,0,,,,,
12975039,"Clues to Christie: The Definitive Guide to Miss Marple, Hercule Poirot, Tommy & Tuppence and All of Agatha Christie's Mysteries",Agatha Christie,"Christie, Agatha",,,,0,3.31,,Kindle Edition,97,,2011,,20/07/2016,to-read,to-read (#367),to-read,,,,,,,0,,,,,
7148405,"Classic Mysteries: Poirot, Miss Marple",Agatha Christie,"Christie, Agatha",,0583326218,9780583326216,0,4.25,HarperCollins,,,1996,,,20/07/2016,to-read,to-read (#366),to-read,,,,,,,0,,,,,
2954827,The Tape Measure Murder,Agatha Christie,"Christie, Agatha",,0886469678,9780886469672,0,3.8,DH Audio,Audio Cassette,0,1998,1944,,20/07/2016,to-read,to-read (#365),to-read,,,,,,,0,,,,,
12762624,Sanctuary: A Short Story,Agatha Christie,"Christie, Agatha",,,,0,3.95,,Kindle Edition,33,,2011,,20/07/2016,to-read,to-read (#364),to-read,,,,,,,0,,,,,
12478114,The Case of the Caretaker: A Short Story (Miss Marple),Agatha Christie,"Christie, Agatha",,,,0,3.67,,Kindle Edition,40,,2011,,20/07/2016,to-read,to-read (#363),to-read,,,,,,,0,,,,,
131357,The Blue Geranium and Other Stories,Agatha Christie,"Christie, Agatha",,0007145373,9780007145379,0,3.94,HarperCollins,Audio Cd,,2002,1940,,20/07/2016,to-read,to-read (#362),to-read,,,,,,,0,,,,,
2145335,Miss Marple Investigates (Perfect Maid / Caretaker / Tape Measure / Strange Jest),Agatha Christie,"Christie, Agatha",Joan Hickson,0886465206,9780886465209,0,4.09,,Audio Cassette,2,1998,1932,,20/07/2016,to-read,to-read (#361),to-read,,,,,,,0,,,,,
37582,Miss Marple Meets Murder: The Mirror Crack'd / A Pocket Full of Rye / At Bertram's Hotel / The Moving Finger,Agatha Christie,"Christie, Agatha",,2731800097,9780800327101,0,4.13,Editions du Masque,Paperback,661,1989,1980,,20/07/2016,to-read,to-read (#360),to-read,,,,,,,0,,,,,
3166479,The Invincible Miss Marple: The Body in the Library / A Murder Is Announced / Murder with Mirrors,Agatha Christie,"Christie, Agatha",,,,0,4.15,G. P. Putnam's Sons,Hardcover,472,1980,1954,,20/07/2016,to-read,to-read (#359),to-read,,,,,,,0,,,,,
9949788,The First 3 Miss Marple Mysteries: The Murder at the Vicarage / The Body in the Library / The Moving Finger,Agatha Christie,"Christie, Agatha",,0062083678,9780062083678,0,4.35,William Morrow Paperbacks,ebook,100,2010,1967,,20/07/2016,to-read,to-read (#358),to-read,,,,,,,0,,,,,
2011858,Thirteen Clues for Miss Marple,Agatha Christie,"Christie, Agatha",,0440187559,9780440187554,0,4.02,Dell Publishing Company,Paperback,192,1983,1966,,20/07/2016,to-read,to-read (#357),to-read,,,,,,,0,,,,,
13023507,The Amazing Miss Marple,Agatha Christie,"Christie, Agatha",,1611293154,9781611293159,0,4.24,Mystery Guild,,,,200,,20/07/2016,to-read,to-read (#356),to-read,,,,,,,0,,,,,
31322,Three Classic Mysteries Starring Miss Marple: A Murder is Announced /The Body in the Library / Murder With Mirrors,Agatha Christie,"Christie, Agatha",,0396074510,9780396074519,0,4.17,Dodd Mead,Hardcover,628,1977,1977,,20/07/2016,to-read,to-read (#355),to-read,,,,,,,0,,,,,
816083,Miss Marple Omnibus Volume 2: A Caribbean Mystery / Pocket Full of Rye / Mirror Crack'd from Side to Side / They Do It with Mirrors,Agatha Christie,"Christie, Agatha",,0006499600,9780006499602,0,4.23,Harper Collins,Paperback,656,1997,1993,,20/07/2016,to-read,to-read (#354),to-read,,,,,,,0,,,,,
131366,Miss Marple Omnibus Vol 1 (Body in the Library / Moving Finger / Murder is Announced / 4:50 from Paddington),Agatha Christie,"Christie, Agatha",,0006499597,9780006499596,0,4.31,Harper Collins,Paperback,720,1997,1985,,20/07/2016,to-read,to-read (#353),to-read,,,,,,,0,,,,,
4666541,Miss Marple and Mystery: Over 50 Stories (Masterpieces in Miniature),Agatha Christie,"Christie, Agatha",,0007284187,9780007284184,0,4.05,HarperCollins Publishers,Paperback,736,2008,,,20/07/2016,to-read,to-read (#352),to-read,,,,,,,0,,,,,
140354,Double Sin and Other Stories,Agatha Christie,"Christie, Agatha",,0312981678,9780312981679,0,3.86,Minotaur Books,Paperback,288,2002,1961,,20/07/2016,to-read,to-read (#351),to-read,,,,,,,0,,,,,
31321,The Complete Miss Marple: BBC Radio 4,Agatha Christie,"Christie, Agatha",,0563535520,9780563535522,0,4.29,BBC Audiobooks,Audio Cassette,18,2001,2001,,20/07/2016,to-read,to-read (#350),to-read,,,,,,,0,,,,,
16306,Miss Marple: The Complete Short Stories,Agatha Christie,"Christie, Agatha",,0006499627,9780006499626,0,4.18,HarperCollins,Paperback,359,1997,1985,,20/07/2016,to-read,to-read (#349),to-read,,,,,,,0,,,,,
31301,Miss Marple's Final Cases,Agatha Christie,"Christie, Agatha",,0002315963,9780002315968,0,3.82,Collins Crime,,160,2003,1979,,20/07/2016,to-read,to-read (#348),to-read,,,,,,,0,,,,,
16300,"Sleeping Murder (Miss Marple, #13)",Agatha Christie,"Christie, Agatha",,0002317850,9780002317856,0,3.9,Dodd Mead; 1st edition (September 1976),Hardcover,242,2003,1976,,20/07/2016,to-read,to-read (#347),to-read,,,,,,,0,,,,,
31304,"Nemesis (Miss Marple, #12)",Agatha Christie,"Christie, Agatha",,0451200187,9780451200181,0,3.84,Signet,Paperback,224,2000,1971,,20/07/2016,to-read,to-read (#346),to-read,,,,,,,0,,,,,
16333,"At Bertram's Hotel (Miss Marple, #11)",Agatha Christie,"Christie, Agatha",,0002310015,9780002310017,0,3.69,HarperCollins,Paperback,223,2002,1968,,20/07/2016,to-read,to-read (#345),to-read,,,,,,,0,,,,,
31300,"A Caribbean Mystery (Miss Marple, #10)",Agatha Christie,"Christie, Agatha",,0451199928,9780451199928,0,3.76,Signet,Paperback,224,2000,1964,,20/07/2016,to-read,to-read (#344),to-read,,,,,,,0,,,,,
16372,"The Mirror Crack'd from Side to Side (Miss Marple, #9)",Agatha Christie,"Christie, Agatha",,0007120982,9780007120987,0,3.88,HarperCollins,Paperback,351,2002,1962,,20/07/2016,to-read,to-read (#343),to-read,,,,,,,0,,,,,
